epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
124,0.9458,0.9263,0.9664,0.6953,0.7336,0.8195,0.6711,0.7236,0.8365,0.8052,0.7893,0.8990
125,0.9513,0.9262,0.9653,0.6831,0.7316,0.8157,0.6751,0.7220,0.8319,0.8131,0.7897,0.8957
126,0.9477,0.9276,0.9669,0.6957,0.7283,0.8129,0.6773,0.7310,0.8358,0.8061,0.7992,0.9027
127,0.9487,0.9281,0.9679,0.6983,0.7350,0.8152,0.6684,0.7336,0.8354,0.7970,0.7979,0.9035
128,0.9473,0.9274,0.9678,0.7103,0.7311,0.8109,0.6732,0.7399,0.8420,0.8112,0.8040,0.9030
129,0.9485,0.9280,0.9668,0.6825,0.7338,0.8183,0.6834,0.7328,0.8360,0.8018,0.7951,0.9000
130,0.9466,0.9284,0.9674,0.6818,0.7177,0.7986,0.6837,0.7253,0.8358,0.8126,0.7930,0.9007
131,0.9495,0.9287,0.9669,0.6959,0.7250,0.8061,0.6671,0.7248,0.8353,0.7965,0.7921,0.9023
132,0.9472,0.9291,0.9686,0.6919,0.7296,0.8111,0.6754,0.7414,0.8433,0.8033,0.8026,0.9036
133,0.9496,0.9295,0.9676,0.6955,0.7290,0.8156,0.6586,0.7358,0.8316,0.8019,0.7996,0.9047
134,0.9453,0.9293,0.9678,0.6820,0.7212,0.8047,0.6730,0.7224,0.8298,0.8077,0.7910,0.9007
135,0.9545,0.9303,0.9681,0.6884,0.7229,0.8124,0.6830,0.7333,0.8376,0.8046,0.7977,0.9027
136,0.9509,0.9307,0.9684,0.6890,0.7370,0.8194,0.6809,0.7254,0.8303,0.8073,0.7935,0.9017
137,0.9530,0.9302,0.9667,0.6907,0.7289,0.8179,0.6770,0.7389,0.8395,0.8061,0.8024,0.9032
138,0.9519,0.9307,0.9690,0.6810,0.7305,0.8167,0.6779,0.7289,0.8331,0.8014,0.7943,0.9023
139,0.9526,0.9307,0.9674,0.6978,0.7338,0.8196,0.6908,0.7415,0.8362,0.8115,0.8037,0.9011
140,0.9523,0.9310,0.9687,0.6891,0.7403,0.8252,0.6744,0.7292,0.8333,0.8020,0.7939,0.9019
141,0.9513,0.9322,0.9681,0.7006,0.7204,0.8024,0.6706,0.7411,0.8367,0.8058,0.8010,0.9013
142,0.9488,0.9315,0.9694,0.6836,0.7273,0.8077,0.6663,0.7329,0.8308,0.8004,0.7991,0.9018
143,0.9558,0.9328,0.9691,0.6967,0.7363,0.8144,0.6821,0.7403,0.8363,0.8042,0.8033,0.9036
144,0.9529,0.9329,0.9693,0.7201,0.7356,0.8194,0.6682,0.7298,0.8263,0.8029,0.7954,0.9015
145,0.9379,0.9246,0.9656,0.6877,0.7172,0.7966,0.6612,0.7286,0.8229,0.7942,0.7951,0.9003
146,0.9513,0.9311,0.9689,0.6787,0.7175,0.7969,0.6719,0.7260,0.8288,0.7947,0.7920,0.9013
147,0.9540,0.9327,0.9701,0.7018,0.7364,0.8138,0.6688,0.7320,0.8277,0.8001,0.8000,0.9037
148,0.9523,0.9338,0.9692,0.6917,0.7311,0.8146,0.6732,0.7277,0.8292,0.8040,0.7951,0.9017
149,0.9543,0.9347,0.9706,0.6875,0.7300,0.8104,0.6778,0.7290,0.8249,0.8034,0.7967,0.9020
150,0.9531,0.9339,0.9702,0.7068,0.7252,0.8130,0.6758,0.7355,0.8290,0.7991,0.8015,0.9042
151,0.9576,0.9348,0.9709,0.6958,0.7317,0.8163,0.6664,0.7350,0.8272,0.8020,0.8019,0.9029
152,0.9546,0.9340,0.9704,0.7098,0.7320,0.8063,0.6741,0.7323,0.8229,0.8063,0.7990,0.9017
153,0.9557,0.9350,0.9691,0.6851,0.7336,0.8143,0.6841,0.7267,0.8247,0.7987,0.7941,0.9012
154,0.9572,0.9354,0.9704,0.7060,0.7346,0.8221,0.6738,0.7276,0.8340,0.8060,0.7920,0.9007
155,0.9397,0.9320,0.9701,0.6942,0.7289,0.8124,0.6720,0.7323,0.8286,0.7982,0.7994,0.9025
156,0.9463,0.9342,0.9705,0.7092,0.7257,0.8053,0.6921,0.7435,0.8381,0.8067,0.8061,0.9059
157,0.9534,0.9361,0.9714,0.6862,0.7349,0.8123,0.6890,0.7365,0.8310,0.8077,0.7999,0.9032
158,0.9584,0.9366,0.9714,0.6963,0.7359,0.8220,0.6783,0.7337,0.8299,0.8053,0.7989,0.9035
159,0.9591,0.9367,0.9711,0.7076,0.7270,0.8191,0.6824,0.7373,0.8327,0.8069,0.8030,0.9038
160,0.9554,0.9372,0.9717,0.6876,0.7302,0.8178,0.6827,0.7398,0.8349,0.8109,0.8014,0.9026
161,0.9530,0.9376,0.9708,0.7038,0.7382,0.8146,0.6778,0.7340,0.8330,0.8018,0.7975,0.9028
162,0.9543,0.9380,0.9711,0.7006,0.7320,0.8104,0.6845,0.7347,0.8332,0.8124,0.7962,0.9002
163,0.9513,0.9376,0.9708,0.6838,0.7283,0.8124,0.6854,0.7322,0.8353,0.8074,0.7960,0.9024
164,0.9557,0.9370,0.9714,0.6930,0.7368,0.8200,0.6788,0.7316,0.8310,0.8075,0.7973,0.9042
165,0.9561,0.9373,0.9718,0.6820,0.7264,0.8136,0.6748,0.7428,0.8320,0.8082,0.8071,0.9044
166,0.9565,0.9378,0.9720,0.6876,0.7452,0.8271,0.6561,0.7206,0.8188,0.7928,0.7916,0.9011
167,0.9574,0.9369,0.9721,0.6876,0.7328,0.8126,0.6732,0.7298,0.8281,0.7941,0.7967,0.9030
168,0.9581,0.9378,0.9722,0.7116,0.7431,0.8262,0.6803,0.7248,0.8280,0.8042,0.7931,0.9012
169,0.9532,0.9334,0.9716,0.7096,0.7237,0.8116,0.6693,0.7327,0.8372,0.8060,0.7971,0.9011
170,0.9574,0.9377,0.9724,0.6758,0.7328,0.8197,0.6673,0.7277,0.8301,0.8002,0.7939,0.9022
171,0.9585,0.9391,0.9719,0.6945,0.7345,0.8173,0.6841,0.7304,0.8329,0.8069,0.7959,0.9048
172,0.9572,0.9392,0.9723,0.6974,0.7279,0.8114,0.6828,0.7221,0.8282,0.8054,0.7901,0.9023
173,0.9558,0.9385,0.9714,0.7163,0.7350,0.8234,0.6764,0.7349,0.8322,0.8147,0.7988,0.9022
174,0.9554,0.9384,0.9712,0.7015,0.7357,0.8183,0.6768,0.7282,0.8278,0.8098,0.7952,0.9016
175,0.9594,0.9390,0.9716,0.7143,0.7327,0.8193,0.6708,0.7241,0.8249,0.8103,0.7924,0.8995
176,0.9590,0.9400,0.9727,0.6951,0.7260,0.8094,0.6831,0.7364,0.8350,0.8023,0.8006,0.9039
177,0.9608,0.9393,0.9713,0.7124,0.7329,0.8145,0.6729,0.7355,0.8320,0.8057,0.8011,0.9030
178,0.9592,0.9393,0.9720,0.7056,0.7317,0.8139,0.6825,0.7328,0.8361,0.8058,0.7971,0.9032
179,0.9586,0.9388,0.9708,0.6904,0.7379,0.8200,0.6763,0.7292,0.8281,0.8086,0.7944,0.8999
180,0.9596,0.9390,0.9714,0.6958,0.7320,0.8205,0.6781,0.7318,0.8320,0.8056,0.7983,0.9041
181,0.9639,0.9420,0.9726,0.6961,0.7368,0.8110,0.6758,0.7322,0.8330,0.8071,0.7987,0.9037
182,0.9617,0.9424,0.9726,0.6963,0.7313,0.8159,0.6805,0.7333,0.8334,0.8069,0.7994,0.9039
183,0.9655,0.9431,0.9740,0.7022,0.7403,0.8261,0.6693,0.7295,0.8288,0.8039,0.7975,0.9038
184,0.9652,0.9430,0.9735,0.6979,0.7247,0.8033,0.6783,0.7344,0.8307,0.8083,0.8000,0.9044
185,0.9671,0.9432,0.9736,0.7069,0.7326,0.8194,0.6757,0.7308,0.8316,0.8044,0.7980,0.9036
186,0.9666,0.9428,0.9739,0.7039,0.7317,0.8181,0.6648,0.7306,0.8284,0.8078,0.7974,0.9032
187,0.9656,0.9431,0.9742,0.6797,0.7348,0.8140,0.6697,0.7326,0.8314,0.8094,0.7974,0.9013
188,0.9685,0.9432,0.9724,0.6940,0.7408,0.8225,0.6750,0.7318,0.8304,0.8067,0.7969,0.9027
189,0.9642,0.9434,0.9745,0.7042,0.7314,0.8145,0.6718,0.7359,0.8316,0.8078,0.8005,0.9036
190,0.9646,0.9435,0.9730,0.6948,0.7299,0.8080,0.6720,0.7340,0.8312,0.8101,0.7986,0.9029
191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
